smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Embedding-from-fingerprints
COc1cccc(C2=NCCN2)c1N,15,3.0,4.395327573864964,004-006,3.5004252632306807,3.0,1.0,8,600,0.0,0.0,0.6666666666666667,0.9996998123827392,0.0697670688217773
CCOc1ccc(Nc2c(CCCO[Si](C)(C)C(C)(C)C)c(Cl)nc3ccnn23)cc1,7,3.0,2.239213396567434,001-003,2.239213396567434,3.0,1.0,4,159,0.0,0.0,0.7183908045977012,0.9996998123827392,0.03423766486838875
CC(=O)OC(C)CCc1ccc2c(c1)Cc1ccccc1-2,23,7.0,4.353098277140289,004-006,4.038626878673895,4.0,1.0,11,708,0.0,0.0,0.5111111111111111,0.9997748592870545,0.06702689581541532
COc1ccc2c(Oc3ccc(C=O)cc3)c(-c3cccc(C(F)(F)F)c3)c(C)cc2c1,12,3.0,2.759837390409879,001-003,1.4691584912848117,2.0,1.0,6,536,0.0,0.0,0.5851851851851853,0.9997748592870545,0.047535643699090024
COc1ccnc(Nc2cc(C)cc(-c3sc(N4CCCNC(=O)C4)nc3Cl)c2)n1,11,2.0,7.290466872194959,006-008,3.862329550295956,2.0,1.0,6,216,0.0,0.0,0.6910569105691057,0.999624765478424,0.038652652289730915
Nc1ccccc1NC(=O)/C=C/c1ccc(CNC23CC4CC(CC(C4)C2)C3)cc1,13,5.0,2.105794241745913,001-003,1.9634490952256567,3.0,1.0,5,232,0.0,0.0,0.7007299270072993,0.9996998123827392,0.06583447069269355
C#CC(C)(CC)NC(=O)c1cccnc1Nc1cc(F)cc(F)c1,3,2.0,0.587406049820731,000-001,0.587406049820731,2.0,1.0,2,77,0.0,0.0,0.7142857142857143,0.9996998123827392,0.03973331837843541
CC[C@H]1C(=O)Nc2cnc(Cl)nc2N1C1CCCC1,5,3.0,0.3122456119170615,000-001,0.3122456119170615,3.0,1.0,3,93,0.0,0.0,0.5757575757575757,0.9997748592870545,0.038084133468516135
C#CCOC(CC)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,9,5.0,4.17158122202658,004-006,3.6735767378812407,5.0,1.0,5,379,0.0,0.0,0.5752212389380531,0.9996998123827392,0.02503579041993853
O=S(=O)(c1ccccc1)N1CCC(Cn2ccc3nc(-c4cn[nH]c4)ccc32)CC1,9,5.0,4.344005674409347,004-006,3.48113182126022,5.0,1.0,5,218,0.0,0.0,0.6875,0.9996998123827392,0.06156850679103787
Cc1ccccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,7,4.0,2.0039673150852635,001-003,1.7242899421365818,3.0,1.0,4,201,0.0,0.0,0.7151898734177216,0.9996998123827392,0.048948485333391356
COc1ccc(CNc2nccn3c([C@@H]4CCCn5c(C6CC6)nnc54)nc(-c4ccc(C(N)=O)cc4)c23)c(OC)c1,9999,-1.0,-1.0,NotSolved,10.565324426467772,-1.0,2.0,469,86304,0.0,0.0,0.4,0.9997748592870545,0.019046817545439243
Cc1c(C=NO)c2cc(F)ccc2n1-c1ccc(OCc2ccccc2)cc1,9,3.0,1.6935450448349254,001-003,1.6935450448349254,3.0,1.0,5,287,0.0,0.0,0.5779816513761468,0.9997748592870545,0.04007418785448469
CC(c1ccc(-c2cc3cc(Cc4ccccc4)ccc3o2)c(F)c1)N1CC(C(=O)O)C1,74,14.0,5.47953267658984,004-006,4.101760333045132,3.0,1.0,17,1884,0.0,0.0,0.3650793650793651,0.9997748592870545,0.025938302440207117
CN(C)CCCCNc1ccccc1S(=O)(=O)Nc1ccc2c(c1C(=O)O)OC[C@@H]1OCC[C@H]21,9999,-1.0,-1.0,NotSolved,12.460598309903355,-1.0,2.0,845,147503,0.0,0.0,0.6282051282051282,0.9996998123827392,0.042649608296117414
COCc1cc(-c2nn(C)c(OC(F)F)c2Cl)ccc1Cl,71,4.0,5.259999303498714,004-006,5.120092477194967,2.0,1.0,19,1663,0.0,0.0,0.3291139240506329,0.9998499061913696,0.026530874545174887
COc1cccc2cc(CO)c(-c3cccc(F)c3)nc12,7,4.0,3.2075940666558846,003-004,2.43923331341742,3.0,1.0,4,202,0.0,0.0,0.6444444444444444,0.9997748592870545,0.044282397921166616
COC(=O)[C@H](CNC(=O)CNc1ncc(CO)s1)NC(=O)OC(C)(C)C,15,3.0,3.703955621110501,003-004,3.414340306369537,3.0,1.0,8,374,0.0,0.0,0.5913978494623655,0.9997748592870545,0.04545542298644023
CNc1cccc(Nc2cc(Nc3ccc(Oc4ccccc4)cc3)ncn2)n1,12,3.0,5.681604229936418,004-006,5.478411564822743,2.0,1.0,6,424,0.0,0.0,0.6349206349206349,0.9997748592870545,0.07426730195861397
Nc1ccn2ncc(Cl)c2c1,7,1.0,5.331668012727077,004-006,3.270505908820663,1.0,1.0,4,116,0.0,0.0,0.6551724137931034,0.9996998123827392,0.036430368961672066
CCOC(=O)c1oc2ccncc2c1Nc1ccc(I)cc1F,7,4.0,1.3286472576161528,001-003,1.2582392614698688,3.0,1.0,4,147,0.0,0.0,0.574468085106383,0.9997748592870545,0.04467522260817702
CCCC1(c2ccccc2)NC(=O)N(CC(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2F)C1=O,13,4.0,3.823819407716972,003-004,2.6261999337899384,4.0,1.0,6,417,0.0,0.0,0.7214285714285714,0.999624765478424,0.028400079229136344
Cc1cc(C)c(C=C2C(=O)Nc3cccc(-c4cccc(Cl)c4)c32)[nH]1,5,2.0,1.0978978240051995,001-003,1.0978978240051995,2.0,1.0,3,328,0.0,0.0,0.6416666666666666,0.9996998123827392,0.07453604011651604
Cc1ccc(Cl)cc1-c1[nH]c(-c2nc(N)ncc2I)cc1C(N)=O,7,4.0,2.439443661568512,001-003,1.96887859119166,3.0,1.0,4,221,0.0,0.0,0.5258620689655172,0.9996998123827392,0.03221001211299401
CCCCn1cccc1C(=O)c1cccc(N)c1,5,3.0,0.9809507929032334,000-001,0.9809507929032334,3.0,1.0,3,163,0.0,0.0,0.6428571428571428,0.9997748592870545,0.12297370822534914
NC(=O)Cc1cn(Cc2ccccc2)c2ccc(OCCCC(=O)O)cc12,35,4.0,4.770656773687962,004-006,3.754192879739639,4.0,1.0,15,1043,0.0,0.0,0.4385964912280702,0.9997748592870545,0.026633416944892963
CN(C)Cc1ccc2occ(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2c1,39,5.0,4.834864187234574,004-006,3.499820299345553,3.0,1.0,18,1295,0.0,0.0,0.6370967741935484,0.9996998123827392,0.06565958988948428
CC(C)c1cnc(CCN)o1,105,21.0,11.742536597524914,011-013,5.728625762133327,5.0,1.0,31,1988,0.0,0.0,0.75,0.999624765478424,0.05976173743403601
O=C(c1ccc(F)cc1)N1CCn2nc(COc3ccccc3)c(Cl)c2C1,51,9.0,7.995462958757347,006-008,6.028835542090465,4.0,1.0,18,894,0.0,0.0,0.6782608695652175,0.9996998123827392,0.035944030850838526
CC(C)n1nc(C(F)(F)F)c(CBr)c1OC(F)F,11,6.0,3.2828132150632943,003-004,2.794164574407608,3.0,1.0,6,197,0.0,0.0,0.7529411764705882,0.999624765478424,0.05141647659860593
NCC(F)(F)c1ncccn1,17,8.0,6.327905035789424,006-008,3.890762786953293,3.0,1.0,9,239,0.0,0.0,0.5454545454545454,0.9997748592870545,0.039821121871526755
CCOC(=O)CCNC(=O)CSc1ncc(Br)n1-c1ccc(C#N)c2ccccc12,15,5.0,6.208498855896885,006-008,3.926587830395429,3.0,1.0,8,241,0.0,0.0,0.6377952755905512,0.9996998123827392,0.018482550138710585
O=C1OC(c2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c2c(Cl)cccc21,17,8.0,6.670882935120319,006-008,5.55391740751402,5.0,1.0,9,349,0.0,0.0,0.6598639455782314,0.9996998123827392,0.12958648496555303
CCOC(=O)N1CCC(Nc2ccc(C(=O)c3cc(F)ccc3OC)c(N)n2)CC1,13,3.0,2.54280685448825,001-003,2.395719408886683,3.0,1.0,6,346,0.0,0.0,0.7103448275862069,0.9996998123827392,0.042219100636565754
COC(=O)Cc1ccc(OC)c(-c2ccc(C(F)(F)F)cc2CNCC(F)(F)F)c1,18,6.0,3.678647669811728,003-004,3.241774441257553,5.0,1.0,6,451,0.0,0.0,0.6171875,0.9997748592870545,0.064833745738341
O=C(O)Cc1ccc(NC(=O)N(c2c3ccccc3nn2-c2ccc(Cl)cc2)C2CCCCC2)c(Cl)c1,13,6.0,3.4423401194685384,003-004,3.049976063533385,3.0,1.0,7,267,0.0,0.0,0.5751633986928104,0.9997748592870545,0.02271565753872229
CON=C1CCC(CC(C(=O)Nc2cnccn2)c2ccc(S(C)(=O)=O)c(Cl)c2)CC1,3978,314.0,28.51798174424058,028-029,25.81348464803065,7.0,3.0,314,61616,0.0,0.0,0.5901639344262295,0.9997748592870545,0.04079812771489333
CCNC(=O)c1ccc(N)c(OCc2ccccc2)c1,13,3.0,3.6615221760447487,003-004,2.4927032091390937,2.0,1.0,6,347,0.0,0.0,0.5333333333333333,0.9997748592870545,0.04574344481626502
COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(N)n(Cc3ccccn3)c12,19,4.0,2.231123313641305,001-003,1.9615121461883012,4.0,1.0,10,563,0.0,0.0,0.6739130434782609,0.9996998123827392,0.03815785509896885
CCNc1c([N+](=O)[O-])cnc(Oc2ccc(F)cc2)c1Br,7,4.0,1.950410594092197,001-003,1.9497078099934269,3.0,1.0,4,200,0.0,0.0,0.6082474226804124,0.9997748592870545,0.08786788111674548
Cc1cc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)c(N)cn2)nc(C)n1,15,5.0,5.480020717200953,004-006,3.2353696447562443,3.0,1.0,5,204,0.0,0.0,0.6917293233082706,0.9996998123827392,0.03567802669113895
COC(=N)c1cccc(Cc2ccc(Cl)cc2)n1,11,2.0,2.963999529248585,001-003,2.7887993020002204,2.0,1.0,6,305,0.0,0.0,0.5324675324675325,0.9997748592870545,0.03280090624346299
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCOC(CC)C(=O)NCCOC(=O)Cl,19,3.0,5.511741695024892,004-006,4.023624664816251,3.0,1.0,6,404,0.0,0.0,0.33576642335766427,0.9998499061913696,0.03452983380188357
C[Si](C)(C)CCOCn1ccc2c(-c3cnn(C4CCC5(CC4)OCCO5)c3)ncnc21,5,3.0,1.0333018730215635,001-003,1.0333018730215635,3.0,1.0,3,86,0.0,0.0,0.47916666666666663,0.9998499061913696,0.03178101272221645
COc1ccc(-c2cn(C)c(=O)c3ccccc23)cc1C(=O)NCc1ccccc1,19,9.0,4.57786648174287,004-006,3.542429431721674,3.0,1.0,9,661,0.0,0.0,0.6590909090909092,0.9997748592870545,0.1070830769471589
CN1CCN(c2nc(N)nc3cc(C(=O)NC(Cc4ccc(-c5cccc(F)c5F)nc4)C(=O)N(C)C)ccc23)CC1,3,1.0,0.4859373906748536,000-001,0.4859373906748536,1.0,1.0,2,146,0.0,0.0,0.5822784810126582,0.9997748592870545,0.09774892873475027
CC(C)(C)OC(=O)N[C@@](C)(CC=O)c1cc(Br)c(F)cc1F,33,3.0,6.495938559132193,006-008,4.082723012239453,3.0,1.0,15,674,0.0,0.0,0.5168539325842696,0.9997748592870545,0.031404828890481684
O=[N+]([O-])c1cccc(-c2nccc3c(Cl)nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,1,1.0,0.1,000-001,0.1,1.0,1.0,1,51,0.0,0.0,0.5151515151515151,0.9997748592870545,0.20528631077493564
N#CCCOc1cc(N2CCOCC2)ccc1[N+](=O)[O-],3,2.0,1.2599542028844055,001-003,1.2599542028844055,2.0,1.0,2,117,0.0,0.0,0.5463917525773196,0.9997748592870545,0.13168263416876458
CCCCN1NCN(c2nnc(S(C)(=O)=O)s2)C1=O,123,29.0,16.93320926261568,016-018,15.654467730383171,6.0,2.0,29,552,0.0,0.0,0.7183098591549295,0.999624765478424,0.05940057049028247
O=C(Nc1ccc(-c2n[nH]c(=S)o2)cc1)c1ccccc1F,5,3.0,0.6335879468249179,000-001,0.6335879468249179,3.0,1.0,3,100,0.0,0.0,0.6176470588235294,0.9997748592870545,0.04484660805479679
COc1cc(OC)c2c(Cc3ccccc3)nnc(NC3CCN(Cc4ccc5ccccc5c4)CC3)c2c1,5,3.0,0.9495599234579316,000-001,0.9495599234579316,3.0,1.0,3,188,0.0,0.0,0.6193548387096774,0.9997748592870545,0.027518274362906325
CC(C)(C)OC(=O)c1cc(Cl)n2cnnc2c1,5,3.0,1.9512620818761,001-003,1.9512620818761,3.0,1.0,3,123,0.0,0.0,0.6842105263157895,0.9996998123827392,0.06340592047144811
CCOC(=O)c1ccc(F)c(C2CC2)c1,5,2.0,2.0261464037645327,001-003,1.92967847297318,2.0,1.0,3,187,0.0,0.0,0.4666666666666667,0.9998499061913696,0.04104082645643836
COc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C#N)c1,275,19.0,10.64372808085258,009-011,7.992801144100954,4.0,2.0,49,3202,0.0,0.0,0.7945205479452055,0.9995497185741088,0.02739704757277317
CN1CCC(c2cc(N)cc(C(F)(F)F)c2)CC1,15,3.0,3.5419996610744424,003-004,2.7836139108181617,2.0,1.0,8,390,0.0,0.0,0.6231884057971014,0.9997748592870545,0.06352801372465611
COc1cc(/C=C/C(=O)N2CC3COCC(C2)N3Cc2ccc(F)cc2)c(NC(C)=O)cc1Cl,17,5.0,4.882182300699736,004-006,4.008448048973563,4.0,1.0,5,222,0.0,0.0,0.6133333333333333,0.9996998123827392,0.04678120778946404
Clc1cccc(COC(CNc2ccc(Cl)cc2Cl)Cn2ccnc2)c1,17,4.0,3.303558069048587,003-004,3.1368322443204475,3.0,1.0,5,447,0.0,0.0,0.7333333333333334,0.9996998123827392,0.06248075839553979
COC(=O)C1CCc2ccc(C3CCCCC3)cc2C1=O,13,3.0,3.98556102810091,003-004,3.150571803726648,3.0,1.0,7,495,0.0,0.0,0.5876288659793815,0.9997748592870545,0.038468262144349286
CC(O)c1ccc2c(c1)N(C1CCN(CCc3ccc(F)cc3)CC1)CC2,39,11.0,3.832739362365014,003-004,2.829476925841836,3.0,1.0,18,1271,0.0,0.0,0.6090909090909091,0.9997748592870545,0.04408462176672778
CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(N)cc4)nc32)CC1,3,2.0,0.4162246790063825,000-001,0.4162246790063825,2.0,1.0,2,84,0.0,0.0,0.463855421686747,0.9997748592870545,0.024427030312615727
COc1c(C#N)cc(C(=O)N2CSc3ccccc32)cc1OC(F)(F)F,11,3.0,3.468398040378983,003-004,3.0899723558062795,3.0,1.0,4,453,0.0,0.0,0.6880733944954128,0.9996998123827392,0.019155000297621627
Cc1nc2cc(-c3nc4cc(Cl)ccc4o3)ccc2n1C1CCOCC1,25,8.0,3.524440702528083,003-004,2.9567926807162723,3.0,1.0,9,502,0.0,0.0,0.7088607594936709,0.9996998123827392,0.024781928908564566
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(CC#N)ccc2OC)n1,7,3.0,2.110518592338156,001-003,1.8807774055647,3.0,1.0,4,265,0.0,0.0,0.6218487394957983,0.9997748592870545,0.04906736866330985
O=C(Nc1ccn(Cc2cc(O)ccc2Cl)n1)c1c(F)cccc1F,14,3.0,3.2487034707753546,003-004,2.5125662559233577,3.0,1.0,5,265,0.0,0.0,0.7021276595744681,0.9996998123827392,0.043445599365642185
Nc1nccn2c([C@@H]3CC[C@@H]4COCC(=O)N4C3)nc(Br)c12,7,4.0,0.8165591772024259,000-001,0.8165591772024259,4.0,1.0,4,96,0.0,0.0,0.6610169491525424,0.9996998123827392,0.04391386441841283
O=C(Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)cn34)cc2s1)C1CC1,5,3.0,1.3554419805618148,001-003,1.3554419805618148,3.0,1.0,3,147,0.0,0.0,0.47482014388489213,0.9997748592870545,0.040372611821716586
COc1cc(C)nc(N2CCC3(CCCN(Cc4c[nH]c5ccccc45)C3=O)CC2)n1,69,9.0,5.253116102132755,004-006,5.061968063329221,3.0,1.0,19,1299,0.0,0.0,0.7205882352941176,0.9996998123827392,0.033089052160518495
O=[N+]([O-])c1cccc(-c2cc(Cc3ccc(F)cc3)cc3c2OCC3)c1,19,10.0,3.5648277399798687,003-004,2.5839875491415176,4.0,1.0,10,786,0.0,0.0,0.6842105263157895,0.9996998123827392,0.03060351596720312
CS(=O)c1nc(-c2ccc([N+](=O)[O-])cc2)c[nH]1,3,2.0,2.014539069334778,001-003,2.014539069334778,2.0,1.0,2,93,0.0,0.0,0.375,0.9998499061913696,0.05021980783026203
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)OCCNC3=O)ncc1Cl,6,3.0,2.1997980662319327,001-003,2.1997980662319327,3.0,1.0,3,134,0.0,0.0,0.6944444444444444,0.9996998123827392,0.08768175655218535
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CC2(CCCNC2)C1,49,6.0,8.814754740941199,008-009,6.423357762749115,3.0,1.0,19,1174,0.0,0.0,0.4347826086956522,0.9997748592870545,0.02784281861307314
CC1CC(c2ccccc2)(c2cc(OCc3ccc4cc(F)ccc4n3)ccc2C(=O)CN=[N+]=[N-])C1,39,4.0,6.114717366040863,006-008,3.5355976165673497,4.0,1.0,7,691,0.0,0.0,0.29166666666666663,0.9998499061913696,0.032982032228210056
CS(=O)(=O)NC(=O)C1(c2ccc(Br)cc2)CC1,5,2.0,1.5358204638420916,001-003,1.5358204638420916,2.0,1.0,3,161,0.0,0.0,0.3728813559322034,0.9998499061913696,0.06999635469108545
OCCn1cc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)c2ncnc(Cl)c21,16,7.0,4.702895157865489,004-006,2.730843196481105,2.0,1.0,8,315,0.0,0.0,0.17910447761194026,0.9998499061913696,0.09983475646162521
C[C@H]1CN(C2CCN(C)CC2)CCN1,19,1.0,7.833303537128762,006-008,3.600621271132,1.0,1.0,9,686,0.0,0.0,0.6619718309859155,0.9996998123827392,0.05254922333339851
CNC(=O)N1CCN(Cc2cc(Cl)nc(Nc3ncc(C#N)s3)c2)CC1,1132,170.0,17.482027109336887,016-018,11.228649517010304,4.0,2.0,171,20608,0.0,0.0,0.7426470588235294,0.999624765478424,0.02905739473316238
CCCCCCc1ccc(C(=O)O)s1,3,1.0,2.2376377340512685,001-003,1.7577269717413468,1.0,1.0,2,84,0.0,0.0,0.1785714285714286,0.9998499061913696,0.05908854418571918
Cc1ccoc1C(=O)Nc1cccc(C#Cc2cc(C(=O)N=S(C)(=O)CCCCC(=O)O)cnc2N)c1,24,8.0,3.599998932307542,003-004,3.2236761619349066,3.0,1.0,8,283,0.0,0.0,0.651006711409396,0.9996998123827392,0.06806898862298949
CC(C)(C)CC(=O)N1CCC2(CCN(c3ccc(CC(F)(F)F)cc3)C2=O)CC1=O,11,5.0,3.9510897501980073,003-004,1.360758621053467,3.0,1.0,5,172,0.0,0.0,0.7328767123287672,0.9996998123827392,0.1524874637557483
CN(C)C(=O)c1ccc(NC(=O)Nc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cc1F,11,4.0,1.9643279502010456,001-003,1.6010006555806389,3.0,1.0,4,228,0.0,0.0,0.5130434782608695,0.9997748592870545,0.03476118324130195
COC(=O)c1cc(Br)cc(NC(=S)NC(=O)c2ccccc2)n1,13,3.0,6.742911684091812,006-008,4.599549702140996,3.0,1.0,6,352,0.0,0.0,0.4948453608247423,0.9997748592870545,0.04752441134509422
CN(C)CCNC(=O)Cc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,14,4.0,3.6220104601658174,003-004,3.530430945553737,3.0,1.0,5,324,0.0,0.0,0.6386554621848739,0.9997748592870545,0.0510689411689772
COc1cc2nc(OC)c(C(C)=O)cc2cc1Cl,7,4.0,2.7925927157790165,001-003,2.7925927157790165,3.0,1.0,4,244,0.0,0.0,0.5324675324675325,0.9997748592870545,0.04505727114098801
CC(F)(F)c1cc(-n2cnc(CO)c2)ccc1F,3,2.0,0.3702200111309764,000-001,0.3702200111309764,2.0,1.0,2,124,0.0,0.0,0.6533333333333333,0.9996998123827392,0.047704922113245285
CC(C)(C)OC(=O)/C=C/c1ccc(O[Si](C)(C)C(C)(C)C)c(C2CCCC2)c1,9,5.0,7.914047088274471,006-008,6.266999699600227,3.0,1.0,5,193,0.0,0.0,0.6771653543307087,0.9996998123827392,0.0255193628544923
COc1ccc(Cn2c(=O)c3[nH]c(Cc4cccc(OC(F)(F)F)c4)nc3n(C)c2=O)cc1,5,2.0,0.4816867663397017,000-001,0.4816867663397017,2.0,1.0,3,129,0.0,0.0,0.6226415094339622,0.9997748592870545,0.045423758646687684
C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCNCC4)cc32)sc1C(N)=O)c1ccccc1Cl,127,9.0,13.0898881989243,013-014,10.0,3.0,1.0,41,1806,0.0,0.0,0.5,0.9997748592870545,0.035929983525587295
CSc1ccc(Nc2nc(Nc3ccc4cn[nH]c4c3)c3ccn(S(=O)(=O)c4ccc(C)cc4)c3n2)cc1,5,3.0,0.9989272287172478,000-001,0.9989272287172478,3.0,1.0,3,122,0.0,0.0,0.7098765432098766,0.9996998123827392,0.022012125608733224
c1cnc(N2CCNCC2)c(N2CCCCC2)n1,4,2.0,1.3634774396164009,001-003,1.080468561115182,2.0,1.0,2,130,0.0,0.0,0.6774193548387097,0.9996998123827392,0.043039875634805935
CCN(CC)CCNC(=O)c1c[nH]c(C=C2C(=O)Nc3cccc(-c4ccc(F)cc4)c32)c1C,5,2.0,0.7357411091194413,000-001,0.7357411091194413,2.0,1.0,3,291,0.0,0.0,0.5873015873015873,0.9997748592870545,0.025294570542517048
Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c2[nH]1)CC(C)(C)O3,18,6.0,3.623330825392167,003-004,3.2364801211339778,5.0,1.0,6,182,0.0,0.0,0.7564102564102564,0.999624765478424,0.02513007326064376
CC(C)(C)OC(=O)N1CCCC(c2noc(C3CCCC3)n2)C1,7,4.0,2.2836417550912023,001-003,2.140109351719299,4.0,1.0,4,183,0.0,0.0,0.6263736263736264,0.9997748592870545,0.052106752330818296
COC(=N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3c(F)ccc(F)c3F)cc2)c1,9,4.0,4.017394315005556,004-006,3.225294577029396,3.0,1.0,4,183,0.0,0.0,0.6927710843373494,0.9996998123827392,0.0408583916133437
COC(=O)COc1ccc(Cl)cc1/C=C1\C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21,5,3.0,0.5782129718824701,000-001,0.5782129718824701,3.0,1.0,3,139,0.0,0.0,0.7111111111111111,0.9996998123827392,0.03266402788827527
c1cc(N2CCNCC2)c2cc(OCC3CC3)ccc2c1,15,3.0,4.345269776449406,004-006,4.080268001644918,2.0,1.0,8,498,0.0,0.0,0.5,0.9997748592870545,0.03779471578352678
Cc1cc(/C=C/C#N)cc(C)c1B1OC(C)(C)C(C)(C)O1,5,2.0,4.148268154474653,004-006,2.3834671722512666,2.0,1.0,3,124,0.0,0.0,0.632183908045977,0.9997748592870545,0.036554467422089676
CC(=O)c1ccc2ccc(NC(=O)OC(C)(C)C)c(Br)c2c1,21,4.0,4.428541910417329,004-006,3.178875376284453,3.0,1.0,8,1014,0.0,0.0,0.5729166666666667,0.9997748592870545,0.07773976331974686
Cc1cc(C)c2ccc3nc(C(=O)NN)cn3c2n1,13,3.0,3.354246099711587,003-004,1.9187541149468572,3.0,1.0,5,304,0.0,0.0,0.744,0.999624765478424,0.05614344400681559
CCOc1ccccc1O[C@@H]1CCCN(c2ncc(C(=O)NCc3cc(C)cc(C(=O)O)c3)cn2)C1,111,4.0,7.595466263310846,006-008,5.590875468934103,3.0,1.0,22,2085,0.0,0.0,0.6363636363636364,0.9996998123827392,0.02687028122469126
COc1cc(NC(=O)CCN(C)[C@@H]2CC[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)CC2)c(Cl)cc1CC=O,653,48.0,12.205845449007212,011-013,8.160241895319622,6.0,1.0,125,8623,0.0,0.0,0.24096385542168675,0.9998499061913696,0.0460441673666403
CN(C)c1c(O)ccc2c1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@H]21,27,12.0,7.284766203896806,006-008,5.667535370748294,4.0,1.0,13,467,0.0,0.0,0.44999999999999996,0.9998499061913696,0.03169490539593234
N#CC1CN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(N4Cc5c(Cl)cccc5C4=O)nc23)C2CC2)C1,52,10.0,6.924257336591597,006-008,4.296911154204645,3.0,1.0,17,702,0.0,0.0,0.6588235294117647,0.999624765478424,0.21229248507491882
CCCCCn1/c(=N/NC(=O)CCc2nnc(-c3ccccc3)o2)[nH]c(=O)c2[nH]cnc21,9,3.0,3.028628116594004,003-004,1.867126227349192,3.0,1.0,5,254,0.0,0.0,0.5905511811023623,0.9997748592870545,0.055463203475677236
Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(OCCN(C)C)cc2c1=O,17,5.0,4.190747752602949,004-006,2.826391445567288,3.0,1.0,7,570,0.0,0.0,0.467741935483871,0.9997748592870545,0.029323178374341397
CCOC(=O)c1ccc(Cl)cc1-c1ccccc1-c1ccccc1OCc1ccccc1,29,7.0,4.225493603684299,004-006,3.366101059820839,4.0,1.0,11,1069,0.0,0.0,0.5294117647058824,0.9997748592870545,0.1242140232752238
CCCCCCCCC1CC1C(=O)NCCCCNC(=N)N,21,2.0,4.1907901012660815,004-006,3.2025633043215773,2.0,1.0,4,395,0.0,0.0,0.5294117647058824,0.9997748592870545,0.05396547762900461
CCCCc1nnc(OC[C@@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2OC)cc1-c1ccc(OC2CCCCC2)cc1,9999,-1.0,-1.0,NotSolved,14.868892828911823,-1.0,2.0,679,137154,0.0,0.0,0.5569620253164558,0.9997748592870545,0.029321872490220557
CCOC(=O)N1CCC(n2c(=O)[nH]c3cccc(C)c32)CC1,7,4.0,2.024796074296297,001-003,1.6976848630301666,3.0,1.0,4,207,0.0,0.0,0.6511627906976745,0.9996998123827392,0.04282950009161135
Cc1cncc(C(=O)Nc2cnc(OCC(F)(F)F)c(-c3ccc(Cl)cc3)c2)c1,7,4.0,1.1621153675900644,001-003,1.1621153675900644,4.0,1.0,4,140,0.0,0.0,0.7162162162162162,0.9996998123827392,0.03629852121555399
COC[C@H](C)Oc1cc(Oc2ccc3c(c2)OCN(C)C3=O)cc(C(=O)Nc2cc[nH]n2)c1,15,4.0,1.2597913493479806,001-003,1.2597913493479806,4.0,1.0,6,282,0.0,0.0,0.5949367088607596,0.9997748592870545,0.027854268696432705
CCN(c1cc(Cl)cc(C(=O)NCc2c(C)n(C)[nH]c2=O)c1C)[C@@H]1CC[C@@H](N(C)Cc2cccc(OC)c2)CC1,150,8.0,7.955049144339419,006-008,6.717739636732503,4.0,1.0,20,1526,0.0,0.0,0.6066666666666667,0.9997748592870545,0.027961505541072795
COc1cc(N2CCn3cc(-c4ccc(Cl)cc4)cc3C2=O)ccc1OCCNC(=O)OC(C)(C)C,9,4.0,6.171653122326326,006-008,4.37325887889011,4.0,1.0,5,315,0.0,0.0,0.5985401459854014,0.9996998123827392,0.040013823601089626
